16.72	0.05	0.22	-0.01	16.72	0.27	0.14	-0.32	16.72	0.54	-0.09	-0.06
16.74	0.01	0.21	-0.12	16.74	0.31	0.09	-0.06	16.74	0.64	0.01	-0.14
16.76	0.04	0.21	0.02	16.76	0.38	0.11	0.03	16.76	0.54	-0.14	0.02
16.78	0.03	0.31	-0.07	16.78	0.43	0.04	-0.04	16.78	0.64	0.13	-0.01
16.8	0.06	0.19	-0.12	16.8	0.4	-0.03	-0.14	16.8	0.69	-0.04	0.04
16.82	0	0.18	-0.07	16.82	0.26	0.09	0	16.82	0.44	0.02	-0.07
16.84	0.01	0.32	-0.22	16.84	0.31	-0.2	0.13	16.84	0.52	0.13	-0.12
16.86	0.05	0.22	-0.21	16.86	0.31	-0.05	0.16	16.86	0.46	0.09	0.11
16.88	0.01	0.32	-0.23	16.88	0.29	-0.12	0.15	16.88	0.47	0.31	-0.01
16.9	0.15	0.24	-0.3	16.9	0.38	-0.14	0.26	16.9	0.37	0.36	-0.1
16.92	0.06	0.24	-0.09	16.92	0.36	-0.32	0.25	16.92	0.41	0.16	0
16.94	0.19	0.12	-0.19	16.94	0.51	-0.29	0.21	16.94	0.6	0.16	-0.13
16.96	-0.02	0.14	-0.12	16.96	0.34	-0.31	0.23	16.96	0.32	0.38	-0.04
16.98	0.08	0.02	-0.17	16.98	0.32	-0.32	0.37	16.98	0.39	0.31	-0.11
17	0.01	0.31	-0.23	17	0.45	-0.23	0.28	17	0.37	0.39	-0.08
17.02	0.23	-0.09	-0.19	17.02	0.42	-0.32	0.38	17.02	0.31	0.35	-0.12
17.04	0.17	-0.06	-0.14	17.04	0.42	-0.34	0.52	17.04	0.15	0.5	-0.08
17.06	0.33	-0.08	-0.17	17.06	0.35	-0.38	0.42	17.06	0.27	0.35	-0.02
17.08	0.22	-0.04	-0.12	17.08	0.36	-0.36	0.48	17.08	0.24	0.35	0.06
17.1	0.26	-0.14	-0.03	17.1	0.29	-0.29	0.5	17.1	0.16	0.4	0.02
17.12	0.25	-0.15	-0.35	17.12	0.32	-0.34	0.45	17.12	0.09	0.3	0.06
17.14	0.38	-0.15	-0.11	17.14	0.35	-0.33	0.48	17.14	0.05	0.44	-0.06
17.16	0.36	-0.12	-0.24	17.16	0.26	-0.21	0.4	17.16	0.06	0.43	0.1
17.18	0.21	-0.25	-0.24	17.18	0.36	-0.35	0.39	17.18	0.16	0.4	0.04
17.2	0.32	0.31	-0.18	17.2	0.26	-0.28	0.34	17.2	0.07	0.49	0.08
17.22	0.27	0.07	-0.17	17.22	0.39	-0.29	0.33	17.22	-0.01	0.42	0.05
17.24	0.33	-0.29	-0.19	17.24	0.25	-0.23	0.32	17.24	-0.1	0.59	0.07
17.26	0.48	-0.45	-0.12	17.26	0.38	-0.22	0.4	17.26	0.11	0.55	0.15
17.28	0.29	-0.34	-0.03	17.28	0.28	-0.18	0.28	17.28	-0.04	0.4	0.03
17.3	0.26	-0.29	-0.15	17.3	0.45	-0.26	0.26	17.3	-0.07	0.41	0.16
17.32	0.47	-0.26	-0.12	17.32	0.45	-0.19	0.21	17.32	-0.1	0.51	0.19
17.34	0.31	-0.43	-0.16	17.34	0.29	-0.08	0.33	17.34	-0.08	0.37	0.19
17.36	0.5	-0.33	-0.1	17.36	0.09	-0.28	0.04	17.36	-0.01	0.54	0.28
17.38	0.3	-0.53	-0.12	17.38	0.23	0.06	0.13	17.38	-0.12	0.34	0.29
17.4	0.54	-0.45	-0.09	17.4	0.32	-0.04	0.15	17.4	-0.02	0.45	0.38
17.42	0.3	-0.37	-0.04	17.42	0.25	0.03	-0.03	17.42	-0.15	0.36	0.28
17.44	0.3	-0.32	-0.04	17.44	0.5	-0.11	-0.09	17.44	0	0.4	0.21
17.46	0.51	-0.39	-0.02	17.46	0.32	0.08	0.18	17.46	0.05	0.31	0.29
17.48	0.57	-0.51	-0.07	17.48	0.21	0.02	-0.25	17.48	-0.11	0.14	0.37
17.5	0.39	-0.52	-0.13	17.5	0.42	0.28	-0.27	17.5	-0.08	0.53	0.43
17.52	0.47	-0.3	-0.29	17.52	0.34	0.18	-0.27	17.52	0.06	0.27	0.41
17.54	0.33	-0.5	-0.12	17.54	0.22	0.21	-0.27	17.54	0.07	0.18	0.36
17.56	0.5	-0.48	-0.08	17.56	0.16	0.26	-0.38	17.56	-0.03	0.18	0.4
17.58	0.44	-0.38	-0.15	17.58	0.34	0.21	-0.37	17.58	-0.03	0.12	0.45
17.6	0.46	-0.35	-0.08	17.6	0.3	0.32	-0.37	17.6	-0.04	0.07	0.48
17.62	0.56	-0.45	0.02	17.62	0.29	0.34	-0.35	17.62	-0.1	0.23	0.59
17.64	0.45	-0.58	-0.2	17.64	0.26	0.38	-0.4	17.64	-0.07	0.09	0.29
17.66	0.5	-0.55	-0.23	17.66	0.32	0.31	-0.55	17.66	-0.02	0.11	0.38
17.68	0.36	-0.34	-0.14	17.68	0.09	0.34	-0.39	17.68	-0.03	0.36	0.31
17.7	0.47	-0.46	-0.2	17.7	0.28	0.32	-0.47	17.7	-0.02	0.24	0.33
17.72	0.45	-0.34	-0.17	17.72	0.17	0.36	-0.33	17.72	0.15	0.01	0.47
17.74	0.41	-0.34	-0.15	17.74	0.18	0.4	-0.45	17.74	0.04	-0.07	0.22
17.76	0.33	-0.49	-0.15	17.76	0.13	0.27	-0.56	17.76	-0.02	-0.07	0.31
17.78	0.41	-0.31	-0.29	17.78	0.23	0.35	-0.59	17.78	0.14	0.05	0.25
17.8	0.55	-0.37	-0.28	17.8	0.2	0.31	-0.5	17.8	0.08	-0.03	0.38
17.82	0.32	-0.19	-0.25	17.82	0.23	0.35	-0.39	17.82	0.13	-0.1	0.42
17.84	0.35	-0.54	-0.24	17.84	0.3	0.31	-0.35	17.84	0.15	0.24	0.28
17.86	0.42	-0.23	-0.25	17.86	0.34	0.33	-0.33	17.86	0.01	0.1	0.27
17.88	0.45	0.12	-0.27	17.88	0.25	0.34	-0.32	17.88	-0.04	-0.16	0.22
17.9	0.5	-0.15	-0.24	17.9	0.32	0.24	-0.39	17.9	0.09	-0.19	0.09
17.92	0.28	-0.23	-0.31	17.92	0.26	0.17	-0.28	17.92	0.18	-0.23	0.03
17.94	0.31	-0.18	-0.3	17.94	0.3	0.29	-0.28	17.94	0.07	-0.18	0.15
17.96	0.3	-0.11	-0.25	17.96	0.31	0.24	-0.39	17.96	0.08	-0.1	0.11
17.98	0.2	0.05	-0.24	17.98	0.26	0.27	-0.21	17.98	0.26	-0.27	0.13
18	0.32	-0.02	-0.38	18	0.2	0.18	-0.28	18	0.21	-0.13	0.06
18.02	0.31	-0.15	-0.33	18.02	0.15	0.01	-0.14	18.02	0.24	0.19	0.04
18.04	0.36	-0.01	-0.35	18.04	0.35	0.17	-0.16	18.04	0.16	-0.32	-0.28
18.06	0.3	0.12	-0.2	18.06	0.27	0.09	-0.03	18.06	0.22	-0.41	-0.26
18.08	0.32	0.2	-0.35	18.08	0.34	-0.08	0.05	18.08	0.31	-0.22	-0.12
18.1	0.28	0.27	-0.13	18.1	0.32	0	0.05	18.1	0.3	-0.19	-0.01
18.12	0.19	0.16	-0.23	18.12	0.32	0	0.11	18.12	0.33	-0.23	-0.23
18.14	0.18	0.12	-0.3	18.14	0.32	-0.05	0.1	18.14	0.29	-0.29	-0.4
18.16	0.31	0.29	-0.28	18.16	0.36	-0.13	0.11	18.16	0.34	-0.19	-0.34
18.18	0.32	0.19	-0.21	18.18	0.31	-0.08	0.14	18.18	0.33	-0.28	-0.38
18.2	0.22	0.18	-0.3	18.2	0.38	-0.13	0.16	18.2	0.26	-0.26	-0.15
18.22	0.03	0.17	-0.3	18.22	0.34	-0.16	0.33	18.22	0.29	-0.19	-0.52
18.24	0.22	0.31	-0.23	18.24	0.32	-0.13	0.33	18.24	0.38	-0.22	-0.52
18.26	0.12	0.32	0.05	18.26	0.41	-0.37	0.38	18.26	0.34	-0.22	-0.51
18.28	0.13	0.34	0.01	18.28	0.34	-0.27	0.35	18.28	0.39	-0.26	-0.48
18.3	0.16	0.3	-0.17	18.3	0.4	-0.24	0.35	18.3	0.5	-0.32	-0.51
18.32	0.22	0.46	-0.07	18.32	0.38	-0.3	0.19	18.32	0.44	-0.12	-0.61
18.34	0.18	0.23	0.04	18.34	0.21	-0.34	0.48	18.34	0.51	-0.29	-0.61
18.36	0.08	0.33	0.08	18.36	0.42	-0.34	0.45	18.36	0.47	-0.31	-0.57
18.38	0.16	0.29	-0.01	18.38	0.26	-0.41	0.42	18.38	0.51	-0.24	-0.66
18.4	0.28	0.24	0.06	18.4	0.26	-0.24	0.4	18.4	0.47	-0.2	-0.6
18.42	0.02	0.1	0.05	18.42	0.35	-0.39	0.33	18.42	0.5	-0.31	-0.61
18.44	0.13	0.31	-0.18	18.44	0.35	-0.19	0.43	18.44	0.5	-0.3	-0.58
18.46	0.08	0.31	0.03	18.46	0.36	-0.24	0.43	18.46	0.5	-0.31	-0.63
18.48	0.19	0.36	0.22	18.48	0.23	-0.24	0.4	18.48	0.51	-0.25	-0.75
18.5	0.12	0.37	0.26	18.5	0.33	-0.29	0.43	18.5	0.52	-0.33	-0.73
18.52	0.26	0.17	0.35	18.52	0.18	-0.26	0.48	18.52	0.56	-0.23	-0.72
18.54	0.1	0.32	0.13	18.54	0.3	-0.29	0.4	18.54	0.56	-0.19	-0.52
18.56	0.3	0.3	0.25	18.56	0.32	-0.17	0.27	18.56	0.44	-0.28	-0.63
18.58	0.32	0.23	0.43	18.58	0.4	-0.3	0.32	18.58	0.46	-0.34	-0.56
18.6	0.09	0.31	0.37	18.6	0.38	-0.15	0.4	18.6	0.54	-0.28	-0.59
18.62	0.1	0.21	0.33	18.62	0.25	0	0.2	18.62	0.56	-0.23	-0.55
18.64	0.25	0.19	0.34	18.64	0.41	-0.07	0.2	18.64	0.52	-0.32	-0.63
18.66	0.19	0.23	0.31	18.66	0.3	-0.07	0.09	18.66	0.43	-0.36	-0.4
18.68	0.28	0.2	0.48	18.68	0.32	-0.09	0.06	18.68	0.49	-0.25	-0.53
18.7	0.05	0.16	0.62	18.7	0.23	-0.11	0.08	18.7	0.49	-0.4	-0.49
18.72	0.12	0.23	0.53	18.72	0.21	-0.02	0.08	18.72	0.53	-0.24	-0.56
18.74	0.15	0.17	0.6	18.74	0.29	0.12	0.11	18.74	0.55	-0.32	-0.32
18.76	0.29	0.2	0.41	18.76	0.29	0.04	0.07	18.76	0.52	-0.32	-0.64
18.78	0.18	0.13	0.46	18.78	0.2	0.1	-0.15	18.78	0.54	-0.34	-0.38
18.8	0.12	0.11	0.44	18.8	0.15	0.11	-0.22	18.8	0.49	-0.2	-0.17
18.82	0.2	0.24	0.45	18.82	0.29	0.11	-0.2	18.82	0.47	-0.32	-0.26
18.84	0.2	0.26	0.47	18.84	0.22	0.13	-0.19	18.84	0.45	-0.3	-0.35
18.86	0.2	0.1	0.45	18.86	0.18	0.19	-0.44	18.86	0.44	-0.29	-0.17
18.88	0.3	0.14	0.4	18.88	0.45	0.19	-0.41	18.88	0.38	-0.23	-0.22
18.9	0.22	0.16	0.57	18.9	0.32	0.12	-0.38	18.9	0.41	-0.52	0.27
18.92	0.3	0.12	0.5	18.92	0.19	0.39	-0.47	18.92	0.43	-0.25	0.09
18.94	0.3	0.11	0.5	18.94	0.34	0.38	-0.37	18.94	0.46	-0.1	-0.11
18.96	0.31	0.08	0.17	18.96	0.18	0.26	-0.51	18.96	0.34	-0.25	-0.11
18.98	0.26	0.1	0.37	18.98	0.44	0.38	-0.42	18.98	0.29	-0.26	0.07
19	0.34	0.04	0.24	19	0.11	0.46	-0.51	19	0.46	-0.44	0.06
19.02	0.19	0.15	0.26	19.02	0.26	0.38	-0.48	19.02	0.29	-0.23	0.12
19.04	0.32	0.25	0.21	19.04	0.2	0.24	-0.46	19.04	0.31	0	0.27
19.06	0.35	0.15	0.21	19.06	0.27	0.28	-0.36	19.06	0.24	-0.08	0.42
19.08	0.42	0.14	0.16	19.08	0.2	0.32	-0.49	19.08	0.29	-0.31	0.18
19.1	0.28	0.14	0.21	19.1	0.23	0.37	-0.5	19.1	0.33	-0.12	0.14
19.12	0.34	0.19	0.04	19.12	0.18	0.36	-0.55	19.12	0.16	-0.17	0.28
19.14	0.33	0.31	0.05	19.14	0.09	0.33	-0.59	19.14	0.18	-0.02	0.2
19.16	0.29	0.21	-0.12	19.16	0.32	0.23	-0.51	19.16	0.2	-0.03	0.21
19.18	0.31	0.16	-0.21	19.18	0.36	0.24	-0.37	19.18	0.31	-0.09	0.26
19.2	0.24	0.15	0.12	19.2	0.42	0.3	-0.45	19.2	0.18	0.06	0.4
19.22	0.37	0.2	0.02	19.22	0.2	0.11	-0.46	19.22	0.31	0	0.41
19.24	0.35	0.27	-0.06	19.24	0.23	0.21	-0.3	19.24	0.11	0.08	0.3
19.26	0.24	0.25	-0.17	19.26	0.43	0.17	-0.17	19.26	0.23	0.02	0.14
19.28	0.36	0.15	-0.17	19.28	0.19	0.08	-0.41	19.28	0.17	0.18	0.39
19.3	0.43	0.1	-0.17	19.3	0.25	0.06	-0.26	19.3	0.25	0.39	0.33
19.32	0.46	0.09	-0.15	19.32	0.28	0.02	-0.13	19.32	0.08	0.22	0.38
19.34	0.48	0.23	-0.24	19.34	0.29	0.12	0	19.34	0.2	0.34	0.5
19.36	0.24	0.11	-0.3	19.36	0.27	0.08	-0.03	19.36	-0.01	0.2	0.21
19.38	0.43	0.01	-0.33	19.38	0.35	0.08	0.01	19.38	0.08	0.35	0.36
19.4	0.48	0.21	-0.07	19.4	0.36	0.05	-0.05	19.4	0.04	0.23	0.28
19.42	0.54	0.15	-0.4	19.42	0.26	-0.01	0	19.42	-0.01	0.43	0.33
19.44	0.54	0.21	-0.3	19.44	0.4	-0.05	0.09	19.44	0.08	0.52	0.46
19.46	0.59	0.19	-0.4	19.46	0.43	-0.1	0.22	19.46	0.12	0.2	0.26
19.48	0.49	0.09	-0.28	19.48	0.38	-0.13	0.1	19.48	0.03	0.34	0.2
19.5	0.6	0.12	-0.52	19.5	0.4	-0.14	0.17	19.5	0.01	0.44	0.2
19.52	0.6	0	-0.35	19.52	0.26	-0.03	0.26	19.52	0	0.51	0.32
19.54	0.38	0.15	-0.3	19.54	0.42	-0.11	0.29	19.54	0.11	0.65	0.31
19.56	0.35	-0.01	-0.42	19.56	0.24	-0.08	0.22	19.56	0.06	0.71	0.28
19.58	0.55	0.09	-0.31	19.58	0.52	-0.22	0.33	19.58	0	0.57	0.16
19.6	0.5	-0.16	-0.48	19.6	0.41	-0.25	0.24	19.6	-0.06	0.67	0.2
19.62	0.57	0.03	-0.32	19.62	0.36	-0.45	0.32	19.62	-0.03	0.56	0.33
19.64	0.34	-0.03	-0.4	19.64	0.43	-0.43	0.31	19.64	0.07	0.67	0.28
19.66	0.67	-0.13	-0.33	19.66	0.34	-0.27	0.37	19.66	-0.14	0.5	0.27
19.68	0.38	-0.04	-0.41	19.68	0.41	-0.36	0.42	19.68	0.11	0.76	0.12
19.7	0.61	-0.13	-0.36	19.7	0.4	-0.37	0.36	19.7	0.07	0.6	0.28
19.72	0.52	-0.14	-0.36	19.72	0.26	-0.22	0.35	19.72	0	0.65	0.26
19.74	0.53	-0.07	-0.26	19.74	0.37	-0.29	0.39	19.74	0	0.74	0.21
19.76	0.43	-0.11	-0.16	19.76	0.44	-0.35	0.4	19.76	0.08	0.53	0.23
19.78	0.51	-0.3	-0.31	19.78	0.26	-0.32	0.29	19.78	-0.09	0.64	0.16
19.8	0.54	-0.29	-0.2	19.8	0.49	-0.26	0.41	19.8	0.18	0.55	0.25
19.82	0.43	-0.17	-0.26	19.82	0.28	-0.42	0.35	19.82	0.06	0.47	0.05
19.84	0.56	-0.26	-0.21	19.84	0.27	-0.37	0.37	19.84	0.28	0.52	0.23
19.86	0.47	-0.26	-0.35	19.86	0.38	-0.34	0.38	19.86	0.01	0.66	0.11
19.88	0.52	-0.13	-0.06	19.88	0.38	-0.26	0.33	19.88	0.15	0.39	0.17
19.9	0.5	-0.18	-0.14	19.9	0.43	-0.15	0.22	19.9	0.2	0.54	0.17
19.92	0.52	-0.27	-0.15	19.92	0.3	-0.18	0.21	19.92	0.17	0.48	0.16
19.94	0.46	-0.12	-0.17	19.94	0.28	-0.08	0.25	19.94	0.28	0.33	0.19
19.96	0.49	-0.19	-0.04	19.96	0.33	-0.11	0.08	19.96	0.27	0.36	0.11
19.98	0.44	-0.29	-0.1	19.98	0.16	-0.15	0.15	19.98	0.14	0.55	0.2
20	0.47	-0.35	0.02	20	0.28	0.03	0.02	20	0.11	0.42	0.18
20.02	0.53	-0.32	-0.11	20.02	0.18	-0.04	-0.06	20.02	0.15	0.12	0.18
20.04	0.39	-0.27	0.04	20.04	0.17	0	0.05	20.04	0.2	0.18	0.22
20.06	0.21	-0.44	0.03	20.06	0.37	0.04	0.03	20.06	0.38	0.29	0.13
20.08	0.42	-0.34	-0.1	20.08	0.47	0.09	0.08	20.08	0.35	0.27	0.1
20.1	0.38	-0.28	-0.08	20.1	0.24	0.11	-0.13	20.1	0.29	0.23	0.28
20.12	0.3	-0.26	0	20.12	0.25	0.2	-0.18	20.12	0.44	0.26	0.29
20.14	0.24	-0.31	0.07	20.14	0.18	0.11	-0.21	20.14	0.21	0.01	0.13
20.16	0.42	-0.22	0.08	20.16	0.34	0.29	-0.27	20.16	0.54	0.51	0.19
20.18	0.38	-0.35	0	20.18	0.1	0.26	-0.29	20.18	0.46	0.01	0.25
20.2	0.36	-0.39	0	20.2	0.28	0.2	-0.21	20.2	0.66	-0.17	0.03
20.22	0.38	-0.23	0.06	20.22	0.33	0.12	-0.4	20.22	0.51	-0.19	0.06
20.24	0.28	-0.08	0.06	20.24	0.23	0.27	-0.38	20.24	0.52	-0.03	0.23
20.26	0.26	-0.29	0.14	20.26	0.31	0.38	-0.35	20.26	0.52	-0.16	0.14
20.28	0.24	-0.28	-0.05	20.28	0.24	0.31	-0.45	20.28	0.39	-0.12	0.04
20.3	0.2	-0.15	0	20.3	0.27	0.45	-0.4	20.3	0.59	-0.26	0.11
20.32	0.24	-0.28	0.02	20.32	0.14	0.26	-0.43	20.32	0.64	-0.42	0.03
20.34	0.32	-0.17	0.02	20.34	0.26	0.4	-0.31	20.34	0.54	-0.21	0.1
20.36	0.14	-0.13	-0.03	20.36	0.12	0.41	-0.33	20.36	0.53	-0.03	0.08
20.38	0.37	-0.16	0.06	20.38	0.19	0.31	-0.46	20.38	0.63	-0.23	0.12
20.4	0.06	0	-0.04	20.4	0.34	0.31	-0.35	20.4	0.59	-0.36	-0.06
20.42	0.2	0.03	0.06	20.42	0.23	0.29	-0.49	20.42	0.49	-0.43	-0.14
20.44	-0.02	-0.08	0.05	20.44	0.25	0.39	-0.41	20.44	0.61	-0.32	-0.15
20.46	0.15	0.03	0.02	20.46	0.33	0.27	-0.42	20.46	0.73	-0.34	-0.04
20.48	0.15	0.06	-0.17	20.48	0.31	0.23	-0.2	20.48	0.68	-0.25	-0.11
20.5	0.01	0.03	-0.11	20.5	0.33	0.25	-0.37	20.5	0.65	-0.17	-0.04
20.52	0.03	0	-0.07	20.52	0.23	0.24	-0.48	20.52	0.6	-0.39	-0.11
20.54	0.12	-0.04	0.03	20.54	0.25	0.23	-0.17	20.54	0.69	-0.4	-0.27
20.56	0.02	0.26	-0.17	20.56	0.2	0.16	-0.23	20.56	0.55	-0.29	-0.11
20.58	0.02	0.04	-0.08	20.58	0.18	0.17	-0.12	20.58	0.67	-0.35	-0.15
20.6	0.06	0.16	-0.05	20.6	0.27	0.23	-0.2	20.6	0.6	-0.38	-0.17
20.62	0.02	0.19	-0.07	20.62	0.22	0.16	-0.11	20.62	0.72	-0.33	-0.51
20.64	0.01	0.17	-0.13	20.64	0.35	0.14	-0.16	20.64	0.77	-0.21	-0.37
20.66	0.01	0.25	-0.02	20.66	0.19	0.11	-0.1	20.66	0.76	-0.35	-0.16
20.68	-0.02	0.26	-0.06	20.68	0.28	0.02	-0.01	20.68	0.55	-0.23	-0.28
20.7	-0.02	0.16	-0.15	20.7	0.39	0.07	0.11	20.7	0.66	-0.32	-0.28
20.72	0	0.2	0.03	20.72	0.31	0.03	0.1	20.72	0.71	-0.26	-0.34
20.74	-0.02	0.14	-0.16	20.74	0.24	-0.06	0.16	20.74	0.5	-0.36	-0.31
20.76	-0.07	0.36	-0.06	20.76	0.32	0.04	0.12	20.76	0.56	-0.26	-0.55
20.78	-0.02	0.23	-0.21	20.78	0.18	-0.04	0.13	20.78	0.61	-0.25	-0.38
20.8	-0.06	0.24	-0.1	20.8	0.34	-0.19	0.17	20.8	0.58	-0.26	-0.46
20.82	-0.07	0.3	-0.07	20.82	0.39	-0.19	0.23	20.82	0.54	-0.35	-0.55
20.84	-0.03	0.24	-0.13	20.84	0.26	-0.23	0.29	20.84	0.51	-0.11	-0.52
20.86	-0.05	0.2	-0.02	20.86	0.23	-0.33	0.27	20.86	0.53	-0.34	-0.42
20.88	0.03	0.21	-0.08	20.88	0.41	-0.09	0.26	20.88	0.53	-0.21	-0.49
20.9	-0.03	0.2	0.01	20.9	0.3	-0.22	0.32	20.9	0.5	-0.19	-0.51
20.92	-0.02	0.21	-0.06	20.92	0.38	-0.27	0.52	20.92	0.61	-0.1	-0.55
20.94	-0.11	0.24	-0.1	20.94	0.26	-0.36	0.24	20.94	0.47	-0.09	-0.51
20.96	-0.02	0.28	-0.17	20.96	0.35	-0.38	0.5	20.96	0.54	-0.06	-0.44
20.98	0	0.08	-0.13	20.98	0.39	-0.45	0.16	20.98	0.57	0.01	-0.48
21	0.06	0.17	0.04	21	0.41	-0.32	0.23	21	0.43	0.03	-0.46
21.02	0.07	0.14	0.11	21.02	0.37	-0.21	0.41	21.02	0.35	-0.17	-0.39
21.04	0.05	0.23	0.04	21.04	0.49	-0.32	0.33	21.04	0.44	-0.09	-0.46
21.06	0.08	0.17	0.2	21.06	0.28	-0.36	0.38	21.06	0.49	0.14	-0.51
21.08	0.09	0.12	0.17	21.08	0.34	-0.33	0.29	21.08	0.45	0	-0.51
21.1	0.11	0.07	0.07	21.1	0.33	-0.42	0.41	21.1	0.29	-0.09	-0.35
21.12	0.22	0.2	0.09	21.12	0.37	-0.29	0.33	21.12	0.32	-0.09	-0.36
21.14	-0.02	0	0.17	21.14	0.2	-0.33	0.4	21.14	0.39	0.02	-0.31
21.16	0.15	0.03	0.16	21.16	0.35	-0.19	0.33	21.16	0.28	-0.09	-0.21
21.18	0.21	0.03	0.18	21.18	0.23	-0.25	0.36	21.18	0.27	-0.04	-0.27
21.2	0.04	-0.02	0.12	21.2	0.22	-0.23	0.25	21.2	0.26	0.05	-0.3
21.22	0.19	-0.07	0.16	21.22	0.15	-0.22	0.16	21.22	0.11	-0.02	-0.34
21.24	0.16	0	0.08	21.24	0.39	-0.06	0.21	21.24	0.1	-0.09	-0.32
21.26	0.2	-0.2	0.02	21.26	0.27	-0.17	0.05	21.26	0.09	0.13	-0.32
21.28	0.31	-0.06	0.15	21.28	0.33	-0.14	0.02	21.28	0.11	-0.07	0.03
21.3	0.37	-0.16	0.06	21.3	0.42	0.02	0.04	21.3	0.31	0	-0.08
21.32	0.29	0	0.1	21.32	0.4	-0.07	0.07	21.32	0.08	0	-0.14
21.34	0.27	-0.1	0.18	21.34	0.3	0	-0.15	21.34	0.05	0.01	-0.17
21.36	0.35	-0.05	0.26	21.36	0.25	0.14	-0.01	21.36	0.04	0.11	0
21.38	0.45	-0.16	0.11	21.38	0.36	0.14	-0.12	21.38	-0.01	0.02	0.06
21.4	0.3	-0.08	0.28	21.4	0.26	0.25	-0.19	21.4	0.03	-0.01	0.14
21.42	0.29	-0.13	0.11	21.42	0.17	0.1	-0.23	21.42	0.05	-0.02	0.11
21.44	0.32	-0.11	0.17	21.44	0.24	0.2	-0.28	21.44	0.04	0.06	-0.01
21.46	0.22	-0.24	0.13	21.46	0.32	0.17	-0.23	21.46	-0.04	0	-0.04
21.48	0.31	-0.18	0.07	21.48	0.23	0.14	-0.25	21.48	-0.05	0.06	0.26
21.5	0.42	-0.15	0.02	21.5	0.35	0.21	-0.34	21.5	-0.11	0.03	0.3
21.52	0.51	-0.18	0.13	21.52	0.26	0.2	-0.31	21.52	0.02	0.11	0.2
21.54	0.4	-0.14	0.06	21.54	0.2	0.34	-0.42	21.54	0	-0.08	0.24
21.56	0.6	-0.06	0.03	21.56	0.12	0.12	-0.42	21.56	-0.06	-0.13	0.37
21.58	0.44	-0.23	0	21.58	0.38	0.26	-0.42	21.58	-0.03	-0.04	0.47
21.6	0.48	-0.22	0.09	21.6	0.2	0.37	-0.51	21.6	-0.06	-0.02	0.32
21.62	0.51	-0.29	0.1	21.62	0.32	0.29	-0.51	21.62	-0.07	0.11	0.38
21.64	0.63	-0.12	0.02	21.64	0.15	0.3	-0.56	21.64	-0.02	0.08	0.37
21.66	0.44	-0.17	-0.08	21.66	0.28	0.34	-0.49	21.66	-0.15	0.03	0.42
21.68	0.44	-0.1	-0.08	21.68	0.4	0.28	-0.5	21.68	-0.02	0.05	0.37
21.7	0.48	-0.09	-0.01	21.7	0.28	0.34	-0.44	21.7	-0.15	-0.15	0.27
21.72	0.49	-0.01	-0.16	21.72	0.3	0.31	-0.49	21.72	-0.16	0.09	0.43
21.74	0.45	-0.01	-0.06	21.74	0.15	0.25	-0.49	21.74	-0.29	0.16	0.51
21.76	0.5	-0.07	-0.14	21.76	0.2	0.29	-0.37	21.76	-0.22	0.11	0.33
21.78	0.51	-0.17	-0.16	21.78	0.12	0.29	-0.47	21.78	-0.08	0.04	0.51
21.8	0.57	-0.1	-0.31	21.8	0.32	0.31	-0.3	21.8	-0.15	0.08	0.45
21.82	0.59	-0.04	-0.26	21.82	0.28	0.21	-0.34	21.82	-0.15	0.16	0.42
21.84	0.51	-0.03	-0.32	21.84	0.12	0.25	-0.24	21.84	-0.19	0.14	0.4
21.86	0.51	0.07	-0.3	21.86	0.32	0.17	-0.26	21.86	-0.22	0.1	0.39
21.88	0.71	0.18	-0.18	21.88	0.28	0.16	-0.24	21.88	-0.14	0.12	0.23
21.9	0.49	-0.01	-0.23	21.9	0.19	0.22	-0.26	21.9	-0.1	0.24	0.44
21.92	0.52	-0.12	-0.21	21.92	0.22	0.15	-0.11	21.92	-0.13	0.22	0.36
21.94	0.67	0	-0.29	21.94	0.19	0.02	-0.04	21.94	-0.15	0.11	0.39
21.96	0.51	0.15	-0.35	21.96	0.25	0.11	-0.11	21.96	-0.09	0.11	0.24
21.98	0.49	-0.05	-0.31	21.98	0.29	0.06	0.02	21.98	-0.07	0.11	0.22
22	0.43	0.04	-0.3	22	0.35	0.06	-0.02	22	-0.09	0.1	0.26
22.02	0.43	0.08	-0.35	22.02	0.3	-0.2	-0.21	22.02	-0.03	0.25	0.2
22.04	0.45	-0.02	-0.25	22.04	0.21	0.02	0.16	22.04	0	0.17	0.15
22.06	0.55	0.04	-0.31	22.06	0.35	-0.23	0.08	22.06	-0.05	0.14	0.13
22.08	0.54	0.27	-0.25	22.08	0.23	-0.19	0.13	22.08	0	0.29	0.06
22.1	0.57	0.1	-0.38	22.1	0.36	-0.11	0.12	22.1	-0.02	0.13	-0.02
22.12	0.62	0.1	-0.38	22.12	0.32	-0.17	0.19	22.12	0.04	0.22	-0.02
22.14	0.55	-0.02	-0.37	22.14	0.21	-0.15	0.27	22.14	0.18	0.13	0.15
22.16	0.63	-0.01	-0.26	22.16	0.17	-0.18	0.25	22.16	0.15	0.06	0.07
22.18	0.52	0.09	-0.26	22.18	0.42	-0.37	0.21	22.18	0	0.13	-0.12
22.2	0.64	0.09	-0.28	22.2	0.33	-0.34	0.28	22.2	0.1	0.28	-0.19
